,job_offer,link,company,redshift,sql,kpi,py,xp,R,business,insights,tableau,looker,qlik,pbi,ab,stakeholders,quant,oper,mgmt,location,Seniority
616,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-s3-associates-limited-1945119639?refId=26dfd18d-a21c-42f1-9431-b627739788d3&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Error scraping company,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,London,Not determined
617,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-datahead-1910344960?refId=26dfd18d-a21c-42f1-9431-b627739788d3&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,DATAHEAD,0,0,0,2,1,1,3,1,1,0,0,0,0,2,0,0,0,London,Not determined
618,Market Research Data Analyst,https://uk.linkedin.com/jobs/view/market-research-data-analyst-at-ipsos-mori-1914552403?refId=26dfd18d-a21c-42f1-9431-b627739788d3&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Ipsos MORI,0,0,0,0,5,0,1,2,0,0,0,0,0,0,3,0,8,London,Not determined
619,Commercial Data Insight Analyst,https://uk.linkedin.com/jobs/view/commercial-data-insight-analyst-at-virgin-media-1910393007?refId=26dfd18d-a21c-42f1-9431-b627739788d3&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Virgin Media,0,3,0,0,1,0,1,3,0,0,0,0,0,1,0,1,6,London,Not determined
620,Data Analyst - Contract role - London,https://uk.linkedin.com/jobs/view/data-analyst-contract-role-london-at-wmrecruit-1942146647?refId=26dfd18d-a21c-42f1-9431-b627739788d3&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,WMRecruit ,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,London,Not determined
621,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-wevee-1912731691?refId=26dfd18d-a21c-42f1-9431-b627739788d3&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,WeVee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,London,Not determined
622,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-charityjob-1946409642?refId=26dfd18d-a21c-42f1-9431-b627739788d3&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,CharityJob,0,0,0,0,7,1,1,2,0,0,0,0,0,0,5,0,1,London,Not determined
623,Data Analyst - Simulation,https://uk.linkedin.com/jobs/view/data-analyst-simulation-at-ocado-group-1907764619?refId=26dfd18d-a21c-42f1-9431-b627739788d3&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Ocado Group,0,2,0,2,3,0,5,1,2,0,0,0,0,4,0,1,0,London,Not determined
624,"Data Analyst, UK Marketing",https://uk.linkedin.com/jobs/view/data-analyst-uk-marketing-at-peloton-interactive-1908897132?refId=26dfd18d-a21c-42f1-9431-b627739788d3&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Peloton Interactive,0,2,3,1,5,1,5,0,1,5,0,0,0,2,0,1,1,London,Not determined
625,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-the-economist-1884442403?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,The Economist,0,4,0,0,4,0,5,1,0,0,1,0,0,1,0,0,2,London,Not determined
626,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-oviva-1914561273?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Oviva,0,1,1,2,5,0,6,1,0,0,0,0,0,1,0,0,3,London,Not determined
627,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-s3-associates-llc-1945361338?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,"S3-Associates, LLC",0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,London,Not determined
628,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-bt-1910176968?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,BT,0,1,0,0,5,0,5,0,1,0,1,0,0,2,0,0,1,London,Not determined
629,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-united-trust-bank-limited-1919612515?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,United Trust Bank Limited,0,1,0,1,4,1,8,2,0,0,0,0,0,0,0,0,2,London,Not determined
630,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-s3-has-now-joined-trustmarque-part-of-capita-1944315982?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,S3 has now joined Trustmarque (Part of Capita),0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,London,Not determined
631,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-worldpay-1912543462?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Worldpay,0,2,0,2,7,0,3,0,0,0,0,0,0,1,0,0,1,London,Not determined
632,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-talentpool-1942110389?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,TalentPool,0,1,1,0,3,0,1,0,1,0,0,0,0,1,0,0,0,London,Not determined
633,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-butternut-box-1926591285?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Butternut Box,0,4,0,0,5,0,2,0,1,1,0,0,0,1,0,1,1,London,Not determined
634,Global Data - Index Data Quality Analyst,https://uk.linkedin.com/jobs/view/global-data-index-data-quality-analyst-at-bloomberg-lp-1869872264?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Bloomberg LP,0,1,0,0,0,0,2,0,0,0,0,0,1,0,2,1,1,London,Not determined
635,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-lloyds-1941713095?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Lloyds,0,1,1,1,1,1,6,6,0,0,2,0,0,3,0,0,9,London,Not determined
636,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-fxc-intelligence-1897590665?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,FXC Intelligence,0,1,0,1,5,0,0,0,1,0,0,0,0,1,0,1,0,London,Not determined
637,Junior Data Analyst,https://uk.linkedin.com/jobs/view/junior-data-analyst-at-iris-1909823452?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Iris,0,1,0,1,7,1,4,2,1,0,1,0,0,0,0,0,0,London,Junior Position
638,Data Analyst - Growth,https://uk.linkedin.com/jobs/view/data-analyst-growth-at-cleo-ai-1863221252?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Cleo AI,0,1,0,1,3,0,7,5,1,1,0,0,1,1,1,0,0,London,Not determined
639,Data Analyst - REMOTE,https://uk.linkedin.com/jobs/view/data-analyst-remote-at-ipresence-ca-1915197603?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,iPresence.ca,0,3,0,0,1,1,4,3,0,0,0,0,2,0,1,0,3,London,Not determined
640,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-interquest-group-1909887352?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,InterQuest Group,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,2,5,London,Not determined
641,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-s3-associates-limited-1945119639?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Error scraping company,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,London,Not determined
642,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-datahead-1910344960?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,DATAHEAD,0,0,0,2,1,1,3,1,1,0,0,0,0,2,0,0,0,London,Not determined
643,Market Research Data Analyst,https://uk.linkedin.com/jobs/view/market-research-data-analyst-at-ipsos-mori-1914552403?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Ipsos MORI,0,0,0,0,5,0,1,2,0,0,0,0,0,0,3,0,8,London,Not determined
644,Commercial Data Insight Analyst,https://uk.linkedin.com/jobs/view/commercial-data-insight-analyst-at-virgin-media-1910393007?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Virgin Media,0,3,0,0,1,0,1,3,0,0,0,0,0,1,0,1,6,London,Not determined
645,Data Analyst - Contract role - London,https://uk.linkedin.com/jobs/view/data-analyst-contract-role-london-at-wmrecruit-1942146647?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,WMRecruit ,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,London,Not determined
646,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-wevee-1912731691?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,WeVee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,London,Not determined
647,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-charityjob-1946409642?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,CharityJob,0,0,0,0,7,1,1,2,0,0,0,0,0,0,5,0,1,London,Not determined
648,Data Analyst - Simulation,https://uk.linkedin.com/jobs/view/data-analyst-simulation-at-ocado-group-1907764619?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Ocado Group,0,2,0,2,3,0,5,1,2,0,0,0,0,4,0,1,0,London,Not determined
649,"Data Analyst, UK Marketing",https://uk.linkedin.com/jobs/view/data-analyst-uk-marketing-at-peloton-interactive-1908897132?refId=52670a8d-cd11-452d-8561-330eabc5e865&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Peloton Interactive,0,2,3,1,5,1,5,0,1,5,0,0,0,2,0,1,1,London,Not determined
650,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-oviva-1914561273?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Oviva,0,1,1,2,5,0,6,1,0,0,0,0,0,1,0,0,3,London,Not determined
651,Data Analyst - Maritime,https://uk.linkedin.com/jobs/view/data-analyst-maritime-at-informa-1909048346?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Informa,0,1,0,1,4,1,1,0,0,0,0,0,0,0,0,0,2,London,Not determined
652,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-hero%C2%AE-1902429266?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,HERO®,0,2,0,0,5,0,5,1,0,0,0,0,0,1,0,0,2,London,Not determined
653,Data Analyst - REMOTE,https://uk.linkedin.com/jobs/view/data-analyst-remote-at-ipresence-ca-1915197603?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,iPresence.ca,0,3,0,0,1,1,4,3,0,0,0,0,2,0,1,0,3,London,Not determined
654,Junior Data Analyst,https://uk.linkedin.com/jobs/view/junior-data-analyst-at-iris-1909823452?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Iris,0,1,0,1,7,1,4,2,1,0,1,0,0,0,0,0,0,London,Junior Position
655,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-wevee-1912731691?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,WeVee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,London,Not determined
656,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-datahead-1910344960?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,DATAHEAD,0,0,0,2,1,1,3,1,1,0,0,0,0,2,0,0,0,London,Not determined
657,Bloomberg Intelligence - Equity Analyst - ESG,https://uk.linkedin.com/jobs/view/bloomberg-intelligence-equity-analyst-esg-at-bloomberg-lp-1704697782?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Bloomberg LP,0,0,0,0,4,0,3,5,0,0,0,0,0,2,1,0,4,London,Not determined
658,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-bt-1910176968?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,BT,0,1,0,0,5,0,5,0,1,0,1,0,0,2,0,0,1,London,Not determined
659,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-lloyds-1941713095?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Lloyds,0,1,1,1,1,1,6,6,0,0,2,0,0,3,0,0,9,London,Not determined
660,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-butternut-box-1926591285?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Butternut Box,0,4,0,0,5,0,2,0,1,1,0,0,0,1,0,1,1,London,Not determined
661,Junior Data Analyst,https://uk.linkedin.com/jobs/view/junior-data-analyst-at-knauf-energy-solutions-1894803797?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Error scraping company,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,London,Junior Position
662,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-bonhams-1907743884?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Bonhams,0,1,0,0,3,0,5,2,0,0,0,0,1,0,2,1,1,London,Not determined
663,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-fxc-intelligence-1897590665?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,FXC Intelligence,0,1,0,1,5,0,0,0,1,0,0,0,0,1,0,1,0,London,Not determined
664,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-united-trust-bank-limited-1919612515?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,United Trust Bank Limited,0,1,0,1,4,1,8,2,0,0,0,0,0,0,0,0,2,London,Not determined
665,Data Analytics Engineer,https://uk.linkedin.com/jobs/view/data-analytics-engineer-at-piccadilly-one-1930474694?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Piccadilly One,0,4,0,0,5,0,3,0,0,0,0,0,0,0,0,1,1,London,Not determined
666,CRM Data Analyst,https://uk.linkedin.com/jobs/view/crm-data-analyst-at-aesop-1904399884?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Aesop,0,1,0,1,5,1,5,2,1,0,0,0,0,2,0,0,1,London,Not determined
667,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-emr-specialist-in-marketing-recruitment-1945365258?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,EMR | Specialist in Marketing Recruitment,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,London,Not determined
668,Data and Insights Analyst,https://uk.linkedin.com/jobs/view/data-and-insights-analyst-at-uswitch-com-1917310000?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Uswitch.com,0,1,0,1,3,1,1,3,1,0,0,0,0,1,0,0,1,London,Not determined
669,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-wilmington-plc-1929322813?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Wilmington plc,0,0,0,0,7,0,3,2,4,0,0,0,0,0,0,0,7,London,Not determined
670,Finance Data Analyst,https://uk.linkedin.com/jobs/view/finance-data-analyst-at-zego-1910379050?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Zego,0,1,0,0,7,0,3,0,0,0,0,0,0,0,0,0,2,London,Not determined
671,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-the-economist-1884442403?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,The Economist,0,4,0,0,4,0,5,1,0,0,1,0,0,1,0,0,2,London,Not determined
672,Data Analyst - Growth,https://uk.linkedin.com/jobs/view/data-analyst-growth-at-cleo-ai-1863221252?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Cleo AI,0,1,0,1,3,0,7,5,1,1,0,0,1,1,1,0,0,London,Not determined
673,Insight Analyst,https://uk.linkedin.com/jobs/view/insight-analyst-at-bloom-wild-1938764959?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Bloom & Wild,0,3,0,1,10,2,14,4,1,1,0,0,1,1,0,0,1,London,Not determined
674,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-worldpay-1912543462?refId=7e4facf4-0aa8-45c0-982a-1383ff1820d3&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Worldpay,0,2,0,2,7,0,3,0,0,0,0,0,0,1,0,0,1,London,Not determined
675,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-the-economist-1884442403?refId=98544d6d-a72b-4b84-8bdd-cacdbeed2a62&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,The Economist,0,4,0,0,4,0,5,1,0,0,1,0,0,1,0,0,2,London,Not determined
676,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-oviva-1914561273?refId=98544d6d-a72b-4b84-8bdd-cacdbeed2a62&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Oviva,0,1,1,2,5,0,6,1,0,0,0,0,0,1,0,0,3,London,Not determined
677,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-s3-associates-llc-1945361338?refId=98544d6d-a72b-4b84-8bdd-cacdbeed2a62&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,"S3-Associates, LLC",0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,London,Not determined
678,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-bt-1910176968?refId=98544d6d-a72b-4b84-8bdd-cacdbeed2a62&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,BT,0,1,0,0,5,0,5,0,1,0,1,0,0,2,0,0,1,London,Not determined
679,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-united-trust-bank-limited-1919612515?refId=98544d6d-a72b-4b84-8bdd-cacdbeed2a62&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,United Trust Bank Limited,0,1,0,1,4,1,8,2,0,0,0,0,0,0,0,0,2,London,Not determined
680,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-s3-has-now-joined-trustmarque-part-of-capita-1944315982?refId=98544d6d-a72b-4b84-8bdd-cacdbeed2a62&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,S3 has now joined Trustmarque (Part of Capita),0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,London,Not determined
681,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-worldpay-1912543462?refId=98544d6d-a72b-4b84-8bdd-cacdbeed2a62&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Worldpay,0,2,0,2,7,0,3,0,0,0,0,0,0,1,0,0,1,London,Not determined
682,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-talentpool-1942110389?refId=98544d6d-a72b-4b84-8bdd-cacdbeed2a62&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,TalentPool,0,1,1,0,3,0,1,0,1,0,0,0,0,1,0,0,0,London,Not determined
683,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-butternut-box-1926591285?refId=98544d6d-a72b-4b84-8bdd-cacdbeed2a62&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Butternut Box,0,4,0,0,5,0,2,0,1,1,0,0,0,1,0,1,1,London,Not determined
684,Global Data - Index Data Quality Analyst,https://uk.linkedin.com/jobs/view/global-data-index-data-quality-analyst-at-bloomberg-lp-1869872264?refId=98544d6d-a72b-4b84-8bdd-cacdbeed2a62&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Bloomberg LP,0,1,0,0,0,0,2,0,0,0,0,0,1,0,2,1,1,London,Not determined
685,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-lloyds-1941713095?refId=98544d6d-a72b-4b84-8bdd-cacdbeed2a62&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Lloyds,0,1,1,1,1,1,6,6,0,0,2,0,0,3,0,0,9,London,Not determined
686,Data Analyst,https://uk.linkedin.com/jobs/view/data-analyst-at-fxc-intelligence-1897590665?refId=98544d6d-a72b-4b84-8bdd-cacdbeed2a62&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,FXC Intelligence,0,1,0,1,5,0,0,0,1,0,0,0,0,1,0,1,0,London,Not determined
